_id,ObjectId,ReportedYear,GeoDivision,Category,Subtype,Count_,CountCleared
1299,1299,2018,D41,Crimes Against the Person,Assault,1387,904
1300,1300,2018,D41,Crimes Against the Person,Attempt Murder,11,10
1301,1301,2018,D41,Crimes Against the Person,Other,330,199
1302,1302,2018,D41,Crimes Against the Person,Robbery-Financial,7,6
1303,1303,2018,D41,Crimes Against the Person,Robbery-Other,200,88
1304,1304,2018,D41,Crimes Against the Person,Sexual Violation,191,117
1305,1305,2017,D43,Criminal Code Traffic,Other,187,178
1306,1306,2018,D22,Other Criminal Code Violations,Other,1207,1108
1307,1307,2018,D13,Crimes Against Property,Other,579,180
1308,1308,2017,D53,Crimes Against Property,Other,730,220
1309,1309,2017,NSA,Other Criminal Code Violations,Other,249,220
1310,1310,2018,D22,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,88,84
1311,1311,2018,D13,Crimes Against Property,Theft Over $5000,32,11
1312,1312,2017,D53,Crimes Against Property,Theft Over $5000,76,9
1313,1313,2017,NSA,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,40,38
1314,1314,2018,D22,Other Federal Statute Violations,Other,8,7
1315,1315,2018,D13,Crimes Against Property,Theft Under $5000,1442,390
1316,1316,2017,D43,Other Criminal Code Violations,Other,1308,1200
1317,1317,2017,D53,Crimes Against Property,Theft Under $5000,2656,653
1318,1318,2017,NSA,Other Federal Statute Violations,Other,16,9
1319,1319,2018,D11,Controlled Drugs and Substances Act,Other,108,100
1320,1320,2018,D11,Crimes Against Property,Auto Theft,190,32
1321,1321,2018,D11,Crimes Against Property,Break & Enter-Apartment,117,35
1322,1322,2018,D11,Crimes Against Property,Break & Enter-Commercial,113,29
1323,1323,2018,D11,Crimes Against Property,Break & Enter-House,131,24
1324,1324,2018,D11,Crimes Against Property,Break & Enter-Other,47,7
1325,1325,2018,D11,Crimes Against Property,Fraud,393,53
1326,1326,2018,D11,Crimes Against Property,Other,673,197
1327,1327,2018,D11,Crimes Against Property,Theft Over $5000,41,17
1328,1328,2018,D11,Crimes Against Property,Theft Under $5000,2788,835
1329,1329,2018,D11,Crimes Against the Person,Assault,694,426
1330,1330,2018,D11,Crimes Against the Person,Attempt Murder,1,1
1331,1331,2018,D11,Crimes Against the Person,Other,187,88
1332,1332,2018,D11,Crimes Against the Person,Robbery-Financial,7,7
1333,1333,2018,D11,Crimes Against the Person,Robbery-Other,123,48
1334,1334,2018,D11,Crimes Against the Person,Sexual Violation,104,48
1335,1335,2018,D11,Criminal Code Traffic,Other,63,59
1336,1336,2018,D11,Other Criminal Code Violations,Other,565,500
1337,1337,2018,D11,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,67,59
1338,1338,2018,D11,Other Federal Statute Violations,Other,9,8
1339,1339,2018,D12,Controlled Drugs and Substances Act,Other,170,159
1340,1340,2018,D12,Crimes Against Property,Auto Theft,281,106
1341,1341,2018,D12,Crimes Against Property,Break & Enter-Apartment,57,20
1342,1342,2018,D12,Crimes Against Property,Break & Enter-Commercial,81,36
1343,1343,2018,D12,Crimes Against Property,Break & Enter-House,51,15
1344,1344,2018,D12,Crimes Against Property,Break & Enter-Other,23,6
1345,1345,2018,D12,Crimes Against Property,Fraud,393,110
1346,1346,2018,D12,Crimes Against Property,Other,542,232
1347,1347,2018,D12,Crimes Against Property,Theft Over $5000,47,14
1348,1348,2018,D12,Crimes Against Property,Theft Under $5000,1440,452
1349,1349,2018,D12,Crimes Against the Person,Assault,682,483
1350,1350,2018,D12,Crimes Against the Person,Attempt Murder,15,13
1351,1351,2018,D12,Crimes Against the Person,Other,172,98
1352,1352,2018,D12,Crimes Against the Person,Robbery-Financial,2,1
1353,1353,2018,D12,Crimes Against the Person,Robbery-Other,139,64
1354,1354,2018,D12,Crimes Against the Person,Sexual Violation,127,58
1355,1355,2018,D12,Criminal Code Traffic,Other,93,90
1356,1356,2018,D12,Other Criminal Code Violations,Other,559,519
1357,1357,2018,D12,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,92,80
1358,1358,2018,D12,Other Federal Statute Violations,Other,21,18
1359,1359,2018,D13,Controlled Drugs and Substances Act,Other,131,124
1360,1360,2018,D13,Crimes Against Property,Auto Theft,219,35
1361,1361,2018,D13,Crimes Against Property,Break & Enter-Apartment,66,14
1362,1362,2018,D13,Crimes Against Property,Break & Enter-Commercial,71,21
1363,1363,2018,D13,Crimes Against Property,Break & Enter-House,126,28
1364,1364,2018,D13,Crimes Against Property,Break & Enter-Other,27,6
1365,1365,2018,D13,Crimes Against the Person,Assault,581,385
1366,1366,2017,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,165,152
1367,1367,2017,D53,Crimes Against the Person,Assault,682,470
1368,1368,2018,D13,Crimes Against the Person,Attempt Murder,8,6
1369,1369,2018,D23,Controlled Drugs and Substances Act,Other,106,99
1370,1370,2017,D43,Other Federal Statute Violations,Other,18,15
1371,1371,2017,D53,Crimes Against the Person,Attempt Murder,1,0
1372,1372,2018,D13,Crimes Against the Person,Other,151,80
1373,1373,2018,D23,Crimes Against Property,Auto Theft,844,76
1374,1374,2017,D51,Controlled Drugs and Substances Act,Other,448,430
1375,1375,2018,D13,Crimes Against the Person,Robbery-Financial,13,13
1376,1376,2017,D53,Crimes Against the Person,Other,225,144
1377,1377,2018,D13,Crimes Against the Person,Robbery-Other,110,43
1378,1378,2017,D51,Crimes Against Property,Auto Theft,111,10
1379,1379,2017,D53,Crimes Against the Person,Robbery-Financial,5,4
1380,1380,2018,D13,Crimes Against the Person,Sexual Violation,107,68
1381,1381,2018,D23,Crimes Against Property,Break & Enter-Apartment,77,6
1382,1382,2017,D51,Crimes Against Property,Break & Enter-Apartment,263,68
1383,1383,2018,D13,Criminal Code Traffic,Other,75,74
1384,1384,2018,D23,Crimes Against Property,Break & Enter-Commercial,182,40
1385,1385,2017,D51,Crimes Against Property,Break & Enter-Commercial,190,40
1386,1386,2018,D13,Other Criminal Code Violations,Other,469,421
1387,1387,2018,D23,Crimes Against Property,Break & Enter-House,104,8
1388,1388,2017,D51,Crimes Against Property,Break & Enter-House,33,7
1389,1389,2018,D13,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,46,35
1390,1390,2018,D23,Crimes Against Property,Break & Enter-Other,14,3
1391,1391,2017,D51,Crimes Against Property,Break & Enter-Other,43,11
1392,1392,2018,D13,Other Federal Statute Violations,Other,7,6
1393,1393,2018,D23,Crimes Against Property,Fraud,655,126
1394,1394,2017,D51,Crimes Against Property,Fraud,735,192
1395,1395,2018,D14,Controlled Drugs and Substances Act,Other,359,351
1396,1396,2018,D23,Crimes Against Property,Other,613,181
1397,1397,2017,D51,Crimes Against Property,Other,1220,443
1398,1398,2018,D14,Crimes Against Property,Auto Theft,163,26
1399,1399,2018,D23,Crimes Against Property,Theft Over $5000,72,12
1400,1400,2017,D51,Crimes Against Property,Theft Over $5000,82,11
1401,1401,2018,D14,Crimes Against Property,Break & Enter-Apartment,233,58
1402,1402,2018,D23,Crimes Against Property,Theft Under $5000,1936,375
1403,1403,2017,D51,Crimes Against Property,Theft Under $5000,5465,1398
1404,1404,2018,D14,Crimes Against Property,Break & Enter-Commercial,292,78
1405,1405,2018,D23,Crimes Against the Person,Assault,875,539
1406,1406,2017,D51,Crimes Against the Person,Assault,1549,967
1407,1407,2018,D14,Crimes Against Property,Break & Enter-House,120,40
1408,1408,2018,D23,Crimes Against the Person,Attempt Murder,15,9
1409,1409,2017,D51,Crimes Against the Person,Attempt Murder,8,1
1410,1410,2018,D14,Crimes Against Property,Break & Enter-Other,53,14
1411,1411,2018,D23,Crimes Against the Person,Other,236,108
1412,1412,2017,D51,Crimes Against the Person,Other,288,159
1413,1413,2018,D14,Crimes Against Property,Fraud,971,356
1414,1414,2018,D23,Crimes Against the Person,Robbery-Financial,8,6
1415,1415,2017,D51,Crimes Against the Person,Robbery-Financial,5,5
1416,1416,2018,D14,Crimes Against Property,Other,1201,380
1417,1417,2018,D23,Crimes Against the Person,Robbery-Other,206,67
1418,1418,2017,D51,Crimes Against the Person,Robbery-Other,308,121
1419,1419,2018,D14,Crimes Against Property,Theft Over $5000,100,22
1420,1420,2018,D23,Crimes Against the Person,Sexual Violation,130,77
1421,1421,2017,D51,Crimes Against the Person,Sexual Violation,218,107
1422,1422,2018,D14,Crimes Against Property,Theft Under $5000,4568,897
1423,1423,2018,D23,Criminal Code Traffic,Other,85,82
1424,1424,2017,D51,Criminal Code Traffic,Other,65,60
1425,1425,2018,D14,Crimes Against the Person,Assault,1351,830
1426,1426,2018,D23,Other Criminal Code Violations,Other,396,348
1427,1427,2017,D51,Other Criminal Code Violations,Other,1228,1160
1428,1428,2018,D14,Crimes Against the Person,Attempt Murder,3,3
1429,1429,2018,D23,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,67,61
1430,1430,2017,D51,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,191,182
1431,1431,2018,D14,Crimes Against the Person,Other,307,163
1432,1432,2018,D23,Other Federal Statute Violations,Other,15,14
1433,1433,2017,D51,Other Federal Statute Violations,Other,10,5
1434,1434,2017,D53,Crimes Against the Person,Robbery-Other,123,53
1435,1435,2018,D41,Criminal Code Traffic,Other,123,118
1436,1436,2018,D14,Crimes Against the Person,Robbery-Financial,9,8
1437,1437,2017,D52,Controlled Drugs and Substances Act,Other,194,184
1438,1438,2017,D53,Crimes Against the Person,Sexual Violation,105,55
1439,1439,2018,D31,Controlled Drugs and Substances Act,Other,201,190
1440,1440,2017,D53,Criminal Code Traffic,Other,58,57
1441,1441,2018,D14,Crimes Against the Person,Robbery-Other,212,99
1442,1442,2017,D52,Crimes Against Property,Auto Theft,72,17
1443,1443,2018,D31,Crimes Against Property,Auto Theft,488,52
1444,1444,2018,D41,Other Criminal Code Violations,Other,1385,1247
1445,1445,2017,D53,Other Criminal Code Violations,Other,474,419
1446,1446,2018,D14,Crimes Against the Person,Sexual Violation,211,109
1447,1447,2017,D52,Crimes Against Property,Break & Enter-Apartment,121,39
1448,1448,2018,D31,Crimes Against Property,Break & Enter-Apartment,106,36
1449,1449,2018,D41,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,149,136
1450,1450,2017,D53,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,56,49
1451,1451,2018,D14,Criminal Code Traffic,Other,95,91
1452,1452,2017,D52,Crimes Against Property,Break & Enter-Commercial,210,90
1453,1453,2018,D31,Crimes Against Property,Break & Enter-Commercial,103,18
1454,1454,2018,D41,Other Federal Statute Violations,Other,14,14
1455,1455,2017,D53,Other Federal Statute Violations,Other,3,2
1456,1456,2018,D14,Other Criminal Code Violations,Other,936,841
1457,1457,2017,D52,Crimes Against Property,Break & Enter-House,6,2
1458,1458,2018,D31,Crimes Against Property,Break & Enter-House,76,13
1459,1459,2018,D42,Controlled Drugs and Substances Act,Other,80,74
1460,1460,2017,D54/D55,Controlled Drugs and Substances Act,Other,314,305
1461,1461,2018,D14,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,103,97
1462,1462,2017,D52,Crimes Against Property,Break & Enter-Other,60,19
1463,1463,2018,D31,Crimes Against Property,Break & Enter-Other,17,5
1464,1464,2018,D42,Crimes Against Property,Auto Theft,378,29
1465,1465,2018,D42,Crimes Against Property,Break & Enter-Apartment,72,6
1466,1466,2018,D42,Crimes Against Property,Break & Enter-Commercial,194,23
1467,1467,2018,D42,Crimes Against Property,Break & Enter-House,344,23
1468,1468,2018,D42,Crimes Against Property,Break & Enter-Other,13,1
1469,1469,2018,D42,Crimes Against Property,Fraud,622,74
1470,1470,2018,D42,Crimes Against Property,Other,582,149
1471,1471,2018,D42,Crimes Against Property,Theft Over $5000,76,12
1472,1472,2018,D42,Crimes Against Property,Theft Under $5000,2328,525
1473,1473,2018,D42,Crimes Against the Person,Assault,903,580
1474,1474,2018,D42,Crimes Against the Person,Attempt Murder,9,5
1475,1475,2018,D42,Crimes Against the Person,Other,319,149
1476,1476,2018,D42,Crimes Against the Person,Robbery-Financial,6,6
1477,1477,2018,D42,Crimes Against the Person,Robbery-Other,213,61
1478,1478,2018,D42,Crimes Against the Person,Sexual Violation,131,56
1479,1479,2018,D42,Criminal Code Traffic,Other,131,128
1480,1480,2018,D42,Other Criminal Code Violations,Other,436,379
1481,1481,2018,D42,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,78,68
1482,1482,2018,D42,Other Federal Statute Violations,Other,16,12
1483,1483,2018,D43,Controlled Drugs and Substances Act,Other,280,255
1484,1484,2018,D43,Crimes Against Property,Auto Theft,212,59
1485,1485,2018,D43,Crimes Against Property,Break & Enter-Apartment,110,49
1486,1486,2018,D43,Crimes Against Property,Break & Enter-Commercial,142,62
1487,1487,2018,D43,Crimes Against Property,Break & Enter-House,157,32
1488,1488,2018,D43,Crimes Against Property,Break & Enter-Other,24,7
1489,1489,2018,D43,Crimes Against Property,Fraud,732,104
1490,1490,2018,D43,Crimes Against Property,Other,1044,488
1491,1491,2018,D43,Crimes Against Property,Theft Over $5000,51,14
1492,1492,2018,D43,Crimes Against Property,Theft Under $5000,2613,1100
1493,1493,2018,D43,Crimes Against the Person,Assault,1476,986
1494,1494,2018,D43,Crimes Against the Person,Attempt Murder,8,7
1495,1495,2018,D43,Crimes Against the Person,Other,468,276
1496,1496,2018,D43,Crimes Against the Person,Robbery-Financial,7,6
1497,1497,2018,D43,Crimes Against the Person,Robbery-Other,210,113
1498,1498,2018,D43,Crimes Against the Person,Sexual Violation,224,130
1499,1499,2018,D43,Criminal Code Traffic,Other,182,171
1500,1500,2018,D43,Other Criminal Code Violations,Other,1330,1212
1501,1501,2018,D43,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,261,240
1502,1502,2018,D43,Other Federal Statute Violations,Other,13,11
1503,1503,2018,D51,Controlled Drugs and Substances Act,Other,425,398
1504,1504,2018,D51,Crimes Against Property,Auto Theft,199,35
1505,1505,2018,D51,Crimes Against Property,Break & Enter-Apartment,255,48
1506,1506,2018,D51,Crimes Against Property,Break & Enter-Commercial,192,43
1507,1507,2018,D51,Crimes Against Property,Break & Enter-House,42,9
1508,1508,2018,D51,Crimes Against Property,Break & Enter-Other,58,11
1509,1509,2017,D54/D55,Crimes Against Property,Auto Theft,181,38
1510,1510,2017,D52,Crimes Against Property,Fraud,1043,266
1511,1511,2018,D14,Other Federal Statute Violations,Other,14,11
1512,1512,2018,D31,Crimes Against Property,Fraud,642,93
1513,1513,2017,D54/D55,Crimes Against Property,Break & Enter-Apartment,130,41
1514,1514,2017,D52,Crimes Against Property,Other,1178,481
1515,1515,2018,D22,Controlled Drugs and Substances Act,Other,112,107
1516,1516,2018,D31,Crimes Against Property,Other,748,243
1517,1517,2017,D54/D55,Crimes Against Property,Break & Enter-Commercial,164,65
1518,1518,2017,D52,Crimes Against Property,Theft Over $5000,97,20
1519,1519,2018,D22,Crimes Against Property,Auto Theft,382,41
1520,1520,2018,D31,Crimes Against Property,Theft Over $5000,72,8
1521,1521,2017,D54/D55,Crimes Against Property,Break & Enter-House,184,52
1522,1522,2017,D52,Crimes Against Property,Theft Under $5000,5260,1708
1523,1523,2017,D52,Crimes Against the Person,Assault,1460,916
1524,1524,2017,D52,Crimes Against the Person,Attempt Murder,2,2
1525,1525,2017,D52,Crimes Against the Person,Other,372,210
1526,1526,2017,D52,Crimes Against the Person,Robbery-Financial,5,4
1527,1527,2017,D52,Crimes Against the Person,Robbery-Other,198,86
1528,1528,2017,D52,Crimes Against the Person,Sexual Violation,180,92
1529,1529,2017,D52,Criminal Code Traffic,Other,72,70
1530,1530,2017,D52,Other Criminal Code Violations,Other,1891,1804
1531,1531,2017,D52,Other Criminal Code Violations,Other Criminal Violations - Offensive Weapons,175,161
1532,1532,2017,D52,Other Federal Statute Violations,Other,31,25
1533,1533,2017,D53,Controlled Drugs and Substances Act,Other,118,107
1534,1534,2017,D53,Crimes Against Property,Auto Theft,100,17
1535,1535,2017,D53,Crimes Against Property,Break & Enter-Apartment,164,49
1536,1536,2017,D53,Crimes Against Property,Break & Enter-Commercial,96,24
